sector,regime,trend,volume,horizon,n,avg_ret,win_rate,sharpe
Energy,Mild_Bull,60-80,Drop,60,26,12.147060374062693,80.76923076923077,1.1694663030814185
Energy,Mild_Bull,60-80,Drop,90,26,19.576455343199402,80.76923076923077,1.1095410270648276
Energy,Mild_Bull,20-40,Flat,60,45,2.5454576729838054,44.44444444444444,0.3039823523368883
Energy,Mild_Bull,20-40,Flat,90,45,6.121304968092262,57.77777777777777,0.6066883049978511
Energy,Mild_Bull,0-20,Flat,60,64,2.121484659060042,48.4375,0.3537215624778646
Energy,Mild_Bull,0-20,Flat,90,64,5.45264099667867,56.25,0.6155134452922374
Energy,Mild_Bull,0-20,Big_Drop,60,18,-2.1197389187508033,50.0,-0.4742941853408083
Energy,Mild_Bull,0-20,Big_Drop,90,18,1.0943317560780474,44.44444444444444,0.14326749439195807
Energy,Mild_Bull,0-20,Drop,60,19,-5.534446205301201,31.57894736842105,-1.045933815303453
Energy,Mild_Bull,0-20,Drop,90,19,-2.552282433269094,42.10526315789473,-0.327336898755975
Energy,Strong_Bear,80-100,Flat,60,16,15.641225956314823,75.0,1.4285290917178626
Energy,Strong_Bear,80-100,Flat,90,16,21.81556821539831,75.0,1.5093904023030116
Energy,Strong_Bear,20-40,Flat,60,23,6.956197799356277,60.86956521739131,0.8127294145575097
Energy,Strong_Bear,20-40,Flat,90,23,7.481164479446362,56.52173913043478,0.5299774547593943
Energy,Strong_Bear,20-40,Drop,60,15,5.185794746702013,80.0,1.3234311468876547
Energy,Strong_Bear,20-40,Drop,90,15,3.941319735266136,80.0,0.7034369765947173
Energy,Strong_Bear,0-20,Flat,60,57,15.521223344307424,87.71929824561403,2.0414941634993147
Energy,Strong_Bear,0-20,Flat,90,57,18.21127150885175,87.71929824561403,1.5194978117123406
Energy,Strong_Bear,0-20,Drop,60,20,9.621824952220576,65.0,1.6611504300491826
Energy,Strong_Bear,0-20,Drop,90,20,8.317729040501664,75.0,1.1279271751303674
Energy,Mild_Bear,80-100,Flat,60,29,3.644847746268556,65.51724137931035,0.7075808053642526
Energy,Mild_Bear,80-100,Flat,90,29,2.111890455748152,58.620689655172406,0.3182571362262904
Energy,Mild_Bear,0-20,Flat,60,15,2.3846400410583954,53.333333333333336,0.3980378961670437
Energy,Mild_Bear,0-20,Flat,90,15,14.49961216586435,86.66666666666667,2.185410444444983
Telecom,Recovery,80-100,Flat,60,16,5.8507217097945485,68.75,1.14048840507192
Telecom,Recovery,80-100,Flat,90,16,0.7609823926389319,50.0,0.05913250469548773
Telecom,Strong_Bull,80-100,Spike,60,63,4.414619257286439,65.07936507936508,0.6980764579263151
Telecom,Strong_Bull,80-100,Spike,90,63,8.632653681522315,65.07936507936508,0.7547385363614059
Telecom,Strong_Bull,80-100,Big_Drop,60,142,6.843838684538013,66.19718309859155,0.9130330572077033
Telecom,Strong_Bull,80-100,Big_Drop,90,142,11.563555078133524,71.83098591549296,0.9793755340696304
Telecom,Strong_Bull,80-100,Jump,60,80,7.129785964561114,66.25,0.8606324796195833
Telecom,Strong_Bull,80-100,Jump,90,80,11.956889156098836,70.0,0.9300345350125824
Telecom,Strong_Bull,80-100,Flat,60,260,7.151377954563682,66.53846153846153,0.9330308153954886
Telecom,Strong_Bull,80-100,Flat,90,260,10.796971428822982,67.6923076923077,0.8895116975886407
Telecom,Strong_Bull,80-100,Drop,60,116,6.393266880138051,64.65517241379311,0.8844476740696925
Telecom,Strong_Bull,80-100,Drop,90,116,9.813200116638154,68.96551724137932,0.8184984790539275
Telecom,Strong_Bull,60-80,Spike,60,17,6.961809977774421,70.58823529411765,1.0392452675475852
Telecom,Strong_Bull,60-80,Spike,90,17,8.951646435101521,82.35294117647058,1.2451316746561538
Telecom,Strong_Bull,60-80,Big_Drop,60,45,6.212488915548291,60.0,0.8254559586164752
Telecom,Strong_Bull,60-80,Big_Drop,90,45,9.586342648175798,64.44444444444444,0.6606593870783688
Telecom,Strong_Bull,60-80,Jump,60,18,3.859359847750162,50.0,0.4749972496811389
Telecom,Strong_Bull,60-80,Jump,90,18,7.818453530948937,55.55555555555556,0.5800100847748506
Telecom,Strong_Bull,60-80,Flat,60,85,4.591386297034177,58.82352941176471,0.7527804934921056
Telecom,Strong_Bull,60-80,Flat,90,85,5.385162256307106,56.470588235294116,0.49576601370231926
Telecom,Strong_Bull,60-80,Drop,60,40,5.783842653468328,67.5,0.9412664085779794
Telecom,Strong_Bull,60-80,Drop,90,40,6.918338243624694,67.5,0.6815778901925009
Telecom,Strong_Bull,20-40,Big_Drop,60,20,-1.7971220691871899,50.0,-0.2977992511070273
Telecom,Strong_Bull,20-40,Big_Drop,90,20,-2.8243920229326456,30.0,-0.31643023506925555
Telecom,Strong_Bull,20-40,Flat,60,48,3.2545055443097266,64.58333333333334,0.5648453907954406
Telecom,Strong_Bull,20-40,Flat,90,48,6.252638853393566,68.75,0.7227638043323603
Telecom,Strong_Bull,20-40,Drop,60,24,-2.5293112535160858,45.83333333333333,-0.30021058133042194
Telecom,Strong_Bull,20-40,Drop,90,24,-0.6834444666150882,41.66666666666667,-0.06334910641200027
Telecom,Strong_Bull,0-20,Big_Drop,60,24,1.094507409236301,54.166666666666664,0.16273628609616322
Telecom,Strong_Bull,0-20,Big_Drop,90,24,-5.596314063466156,37.5,-0.48390270487213416
Telecom,Strong_Bull,0-20,Flat,60,60,-4.424199565704969,26.666666666666668,-0.8337603126011277
Telecom,Strong_Bull,0-20,Flat,90,60,-5.6629485925716105,26.666666666666668,-0.6648198518375056
Telecom,Strong_Bull,0-20,Drop,60,24,2.027099217880662,58.333333333333336,0.3534120396624145
Telecom,Strong_Bull,0-20,Drop,90,24,-0.13918471134777347,50.0,-0.01872209712047763
Telecom,Strong_Bull,40-60,Flat,60,27,-4.063395469260131,48.148148148148145,-0.5438072085354281
Telecom,Strong_Bull,40-60,Flat,90,27,-4.038468611720385,40.74074074074074,-0.48764045991839045
Telecom,Mild_Bull,80-100,Spike,60,18,5.7114605125161875,55.55555555555556,0.6440667303166135
Telecom,Mild_Bull,80-100,Spike,90,18,6.425382198797781,61.111111111111114,0.5473644056119914
Telecom,Mild_Bull,80-100,Big_Drop,60,35,7.9840056208740995,77.14285714285715,1.2113720553250775
Telecom,Mild_Bull,80-100,Big_Drop,90,35,13.204288974482498,74.28571428571429,1.068682656910779
Telecom,Mild_Bull,80-100,Jump,60,17,9.079331068901775,64.70588235294117,1.2696869371026978
Telecom,Mild_Bull,80-100,Jump,90,17,12.430862614785244,76.47058823529412,0.942927568407472
Telecom,Mild_Bull,80-100,Flat,60,60,5.741257278628885,63.33333333333333,0.7962331902629456
Telecom,Mild_Bull,80-100,Flat,90,60,7.997042319191357,51.66666666666667,0.6853447911371165
Telecom,Mild_Bull,80-100,Drop,60,29,13.053756018521915,82.75862068965517,1.8767373569645167
Telecom,Mild_Bull,80-100,Drop,90,29,19.12310247729055,82.75862068965517,1.7959722639449676
Telecom,Mild_Bull,60-80,Big_Drop,60,19,6.10830917132648,73.68421052631578,0.9367529436610729
Telecom,Mild_Bull,60-80,Big_Drop,90,19,11.302758386810122,73.68421052631578,1.2543965717521302
Telecom,Mild_Bull,60-80,Flat,60,75,7.2507275780038665,70.66666666666667,0.888417003184647
Telecom,Mild_Bull,60-80,Flat,90,75,13.37088891364228,62.66666666666667,1.0328695060240718
Telecom,Mild_Bull,60-80,Drop,60,29,0.5852231153376913,51.724137931034484,0.0797968960789602
Telecom,Mild_Bull,60-80,Drop,90,29,5.990062344402033,58.620689655172406,0.5709157812423951
Telecom,Mild_Bull,20-40,Flat,60,28,-0.028182759085875253,28.57142857142857,-0.003119594470079544
Telecom,Mild_Bull,20-40,Flat,90,28,4.376134959862891,32.142857142857146,0.18696930870955353
Telecom,Mild_Bull,0-20,Flat,60,59,1.5846182565110338,47.45762711864407,0.2125653336572849
Telecom,Mild_Bull,0-20,Flat,90,59,6.473907383207613,52.54237288135594,0.560329180356881
Telecom,Strong_Bear,80-100,Flat,60,31,19.571756704920684,77.41935483870968,1.2836773111538544
Telecom,Strong_Bear,80-100,Flat,90,31,19.59706021307511,80.64516129032258,0.9512156858203499
Telecom,Strong_Bear,20-40,Flat,60,25,33.32002753087045,92.0,1.3383244190499135
Telecom,Strong_Bear,20-40,Flat,90,25,46.40103172571685,88.0,0.9574756677435963
Telecom,Strong_Bear,0-20,Flat,60,42,13.580541498290318,80.95238095238095,1.5872049168668958
Telecom,Strong_Bear,0-20,Flat,90,42,18.36082515546399,95.23809523809523,1.4060743805022022
Telecom,Strong_Bear,40-60,Flat,60,16,4.863167519169318,75.0,0.6823456838833902
Telecom,Strong_Bear,40-60,Flat,90,16,4.381479865334653,62.5,0.5985802410155137
Telecom,Mild_Bear,80-100,Flat,60,34,9.85755135933475,67.64705882352942,0.9943842736491234
Telecom,Mild_Bear,80-100,Flat,90,34,11.583881085425112,64.70588235294117,0.7496626255138779
Telecom,Mild_Bear,60-80,Flat,60,18,4.704818784083165,61.111111111111114,1.025579126562005
Telecom,Mild_Bear,60-80,Flat,90,18,8.43029641271942,66.66666666666666,0.8995311334079257
Telecom,Mild_Bear,40-60,Flat,60,20,10.660167801477774,75.0,1.764849104494839
Telecom,Mild_Bear,40-60,Flat,90,20,9.620557307016146,75.0,1.2828380182010322
Realty,Strong_Bull,80-100,Flat,60,302,7.377263843569779,62.913907284768214,0.786990055553108
Realty,Strong_Bull,80-100,Flat,90,302,11.20187383522571,67.21854304635761,0.7958131865776459
Realty,Strong_Bull,80-100,Drop,60,112,7.882829355392356,59.82142857142857,0.7791260796680265
Realty,Strong_Bull,80-100,Drop,90,112,12.114446757809318,65.17857142857143,0.7105959781759039
Realty,Strong_Bull,80-100,Big_Drop,60,163,6.8577424134210805,61.34969325153374,0.6974741695850296
Realty,Strong_Bull,80-100,Big_Drop,90,163,11.333605306882324,68.71165644171779,0.7227090443926187
Realty,Strong_Bull,80-100,Jump,60,59,7.27285347096066,57.6271186440678,0.7351618266575681
Realty,Strong_Bull,80-100,Jump,90,59,8.598338177853751,64.40677966101694,0.6671892655320288
Realty,Strong_Bull,80-100,Spike,60,91,7.218458731594293,62.637362637362635,0.6208038172334741
Realty,Strong_Bull,80-100,Spike,90,91,7.8057034162935865,64.83516483516483,0.488091056743389
Realty,Strong_Bull,60-80,Flat,60,81,5.9476857167023285,64.19753086419753,0.7507520840630666
Realty,Strong_Bull,60-80,Flat,90,81,10.590171795209168,69.1358024691358,0.7984787431174036
Realty,Strong_Bull,60-80,Drop,60,51,11.327067676494602,66.66666666666666,1.020483036196919
Realty,Strong_Bull,60-80,Drop,90,51,11.749438429286911,66.66666666666666,0.8800133118551929
Realty,Strong_Bull,60-80,Big_Drop,60,71,5.958204621219581,63.38028169014085,0.648444605624086
Realty,Strong_Bull,60-80,Big_Drop,90,71,7.811811016947264,63.38028169014085,0.5079263689500281
Realty,Strong_Bull,60-80,Jump,60,20,13.150103969862002,50.0,0.9676030821961062
Realty,Strong_Bull,60-80,Jump,90,20,10.342183231242924,65.0,0.5480735500751271
Realty,Strong_Bull,60-80,Spike,60,24,11.308058133068338,66.66666666666666,1.4355677578037291
Realty,Strong_Bull,60-80,Spike,90,24,14.759822395116776,75.0,1.372757519118162
Realty,Strong_Bull,20-40,Flat,60,30,-1.1124752334984185,53.333333333333336,-0.15709807727438674
Realty,Strong_Bull,20-40,Flat,90,30,1.3967376921505994,36.666666666666664,0.08842344424532463
Realty,Strong_Bull,0-20,Flat,60,45,-4.853128357373846,48.888888888888886,-0.7192911905604754
Realty,Strong_Bull,0-20,Flat,90,45,-2.4993642810757692,40.0,-0.27872596423917484
Realty,Mild_Bull,80-100,Flat,60,64,-1.1465401081779059,39.0625,-0.10187943515501616
Realty,Mild_Bull,80-100,Flat,90,64,2.859041634115939,40.625,0.19104178024370574
Realty,Mild_Bull,80-100,Drop,60,33,-5.3067402500909076,33.33333333333333,-0.46022498524241445
Realty,Mild_Bull,80-100,Drop,90,33,-0.17578412432802182,33.33333333333333,-0.012670369624561233
Realty,Mild_Bull,80-100,Big_Drop,60,36,2.1352431686938207,58.333333333333336,0.19163952743467014
Realty,Mild_Bull,80-100,Big_Drop,90,36,7.969144014170151,58.333333333333336,0.5337108012971602
Realty,Mild_Bull,80-100,Jump,60,18,4.968000756223922,61.111111111111114,0.47232759443220085
Realty,Mild_Bull,80-100,Jump,90,18,5.890395140148049,55.55555555555556,0.4047710352423643
Realty,Mild_Bull,80-100,Spike,60,21,13.408506672950708,71.42857142857143,1.0122993280643011
Realty,Mild_Bull,80-100,Spike,90,21,18.921508270143438,66.66666666666666,0.9783436130325699
Realty,Mild_Bull,60-80,Flat,60,79,2.048593367695411,49.36708860759494,0.23435194461413386
Realty,Mild_Bull,60-80,Flat,90,79,3.411244763759881,44.303797468354425,0.2141076776522634
Realty,Mild_Bull,60-80,Drop,60,24,4.525295477050886,58.333333333333336,0.5612979022239665
Realty,Mild_Bull,60-80,Drop,90,24,8.39379011764987,58.333333333333336,0.559235704509933
Realty,Mild_Bull,60-80,Big_Drop,60,22,0.8107446715368934,50.0,0.06801523530650587
Realty,Mild_Bull,60-80,Big_Drop,90,22,1.0948564515687338,54.54545454545454,0.08872884051048463
Realty,Mild_Bull,20-40,Flat,60,24,1.2584499364339614,41.66666666666667,0.12761091601233152
Realty,Mild_Bull,20-40,Flat,90,24,4.961984905403606,45.83333333333333,0.3079581652447131
Realty,Mild_Bull,0-20,Flat,60,35,7.989260900458542,68.57142857142857,0.7516526351367395
Realty,Mild_Bull,0-20,Flat,90,35,14.320746154509433,71.42857142857143,1.047708940486495
Realty,Mild_Bull,0-20,Big_Drop,60,16,9.409736236908667,75.0,1.0948779638223365
Realty,Mild_Bull,0-20,Big_Drop,90,16,13.895783221726724,81.25,1.399124564087828
Realty,Strong_Bear,20-40,Flat,60,32,10.135247886805542,81.25,1.6007804967987513
Realty,Strong_Bear,20-40,Flat,90,32,11.142869943837493,75.0,1.3708211826570875
Realty,Strong_Bear,0-20,Flat,60,50,17.76306477520864,82.0,1.8577181351149887
Realty,Strong_Bear,0-20,Flat,90,50,19.916470276772955,82.0,1.5439596601489678
Realty,Strong_Bear,0-20,Drop,60,25,21.222264749356317,88.0,2.2946840341749373
Realty,Strong_Bear,0-20,Drop,90,25,20.0196287854135,76.0,1.4329650526987414
Realty,Strong_Bear,0-20,Big_Drop,60,17,16.69529949644309,94.11764705882352,2.4385913314287215
Realty,Strong_Bear,0-20,Big_Drop,90,17,18.21003169755247,94.11764705882352,2.4166022579778152
Realty,Strong_Bear,40-60,Flat,60,15,3.3321517770792486,80.0,1.0162617000797454
Realty,Strong_Bear,40-60,Flat,90,15,9.194816245053351,93.33333333333333,2.305647329871315
Realty,Mild_Bear,80-100,Flat,60,27,8.445838819907706,70.37037037037037,1.4688272652875456
Realty,Mild_Bear,80-100,Flat,90,27,5.678112534346587,62.96296296296296,0.6147393236888701
Realty,Mild_Bear,20-40,Flat,60,26,9.194801228868373,80.76923076923077,1.519152045253473
Realty,Mild_Bear,20-40,Flat,90,26,10.73877489092367,69.23076923076923,1.0045917396910897
Realty,Mild_Bear,0-20,Flat,60,17,15.152962501444112,76.47058823529412,2.0696807333263254
Realty,Mild_Bear,0-20,Flat,90,17,22.98173196492048,94.11764705882352,1.8498843188973744
Realty,Mild_Bear,40-60,Flat,60,17,11.218896339753616,88.23529411764706,2.0611656663636317
Realty,Mild_Bear,40-60,Flat,90,17,16.29007741208741,94.11764705882352,2.4333694173465683
Defense,Strong_Bull,80-100,Jump,60,51,7.000827026697429,62.745098039215684,0.6706862283987358
Defense,Strong_Bull,80-100,Jump,90,51,14.896612026086865,70.58823529411765,0.8191176021086234
Defense,Strong_Bull,80-100,Flat,60,190,11.773536827380973,65.26315789473685,0.9424563507362737
Defense,Strong_Bull,80-100,Flat,90,190,17.638707793049598,70.52631578947368,0.9314374956792878
Defense,Strong_Bull,80-100,Drop,60,76,10.261470930369967,59.210526315789465,0.7970038266720811
Defense,Strong_Bull,80-100,Drop,90,76,18.168885628946523,69.73684210526315,0.9274131750626563
Defense,Strong_Bull,80-100,Big_Drop,60,105,12.89063300712184,61.904761904761905,1.0638173372389517
Defense,Strong_Bull,80-100,Big_Drop,90,105,21.896457626274287,74.28571428571429,1.0773111732960832
Defense,Strong_Bull,80-100,Spike,60,43,20.646458869625793,69.76744186046511,1.2574344455910922
Defense,Strong_Bull,80-100,Spike,90,43,30.69074319186874,72.09302325581395,1.0892945211279927
Defense,Strong_Bull,60-80,Flat,60,112,5.778262432164523,50.89285714285714,0.4513523062768295
Defense,Strong_Bull,60-80,Flat,90,112,4.014138000580109,49.107142857142854,0.22843674873197034
Defense,Strong_Bull,60-80,Drop,60,34,9.343344190206283,50.0,0.626843707675284
Defense,Strong_Bull,60-80,Drop,90,34,9.999668304247708,47.05882352941176,0.4811680635590646
Defense,Strong_Bull,60-80,Big_Drop,60,32,6.563227981668796,50.0,0.7239238707110701
Defense,Strong_Bull,60-80,Big_Drop,90,32,9.206450025322969,53.125,0.6135417690555143
Defense,Strong_Bull,20-40,Flat,60,45,-6.744822254577676,17.77777777777778,-0.9160998529144546
Defense,Strong_Bull,20-40,Flat,90,45,-4.444376305750117,20.0,-0.28058753806094644
Defense,Strong_Bull,20-40,Big_Drop,60,17,0.04986387519144094,35.294117647058826,0.003869239694500935
Defense,Strong_Bull,20-40,Big_Drop,90,17,4.133059644902843,47.05882352941176,0.24452864734419671
Defense,Strong_Bull,0-20,Flat,60,41,-3.1940428519439044,53.65853658536586,-0.2972064209289494
Defense,Strong_Bull,0-20,Flat,90,41,-2.2526780180314714,39.02439024390244,-0.14867263014970858
Defense,Mild_Bull,80-100,Flat,60,56,23.013539741531698,73.21428571428571,1.2596098068190291
Defense,Mild_Bull,80-100,Flat,90,56,30.957628524053696,71.42857142857143,1.3905227486867044
Defense,Mild_Bull,60-80,Flat,60,66,10.320732539737515,71.21212121212122,0.9777033884829839
Defense,Mild_Bull,60-80,Flat,90,66,15.343626186007853,69.6969696969697,0.8562863134585567
Defense,Mild_Bull,60-80,Drop,60,15,23.645412819018485,86.66666666666667,2.3676699973266286
Defense,Mild_Bull,60-80,Drop,90,15,36.85981751111707,86.66666666666667,1.7101932175186814
Defense,Mild_Bull,20-40,Flat,60,33,0.7050192375339475,36.36363636363637,0.08267844985273683
Defense,Mild_Bull,20-40,Flat,90,33,6.248452776776424,45.45454545454545,0.45403436013222404
Defense,Mild_Bull,0-20,Flat,60,66,-2.344978197809837,28.78787878787879,-0.43315662739824523
Defense,Mild_Bull,0-20,Flat,90,66,-0.5435192969286629,40.909090909090914,-0.08209425681649134
Defense,Strong_Bear,20-40,Flat,60,18,38.50714759310501,94.44444444444444,1.9915179834965857
Defense,Strong_Bear,20-40,Flat,90,18,28.74620726657516,88.88888888888889,1.956212067937537
Defense,Strong_Bear,0-20,Flat,60,75,17.27382253646023,84.0,1.797136162849521
Defense,Strong_Bear,0-20,Flat,90,75,25.381840660917092,92.0,1.599880255561352
Defense,Mild_Bear,80-100,Flat,60,33,9.17921645793169,66.66666666666666,0.8086138410098906
Defense,Mild_Bear,80-100,Flat,90,33,18.657823079841734,57.57575757575758,0.7748863625318346
Defense,Mild_Bear,20-40,Flat,60,25,2.922200061114485,64.0,0.531339005315756
Defense,Mild_Bear,20-40,Flat,90,25,-2.5064404570953904,32.0,-0.44063812113157724
Defense,Mild_Bear,40-60,Flat,60,15,13.025374425471846,73.33333333333333,1.1180013783386722
Defense,Mild_Bear,40-60,Flat,90,15,25.207563371698974,80.0,1.1993758251842068
