Date,Strategy,Equity,Regime,Holdings,Cash,Peak,DD
2021-11-10,QUALITY_DIP,1084471.5119777494,BULL,10,213625.08352525762,1131093.1837186576,-4.121824126605701
2021-11-11,QUALITY_DIP,1077195.0527016646,BULL,9,337323.01614732796,1131093.1837186576,-4.765136223329882
2021-11-12,QUALITY_DIP,1079500.1334712035,BULL,9,337323.01614732796,1131093.1837186576,-4.561343927282217
2021-11-15,QUALITY_DIP,1078488.3249556548,BULL,9,337323.01614732796,1131093.1837186576,-4.650797964324703
2021-11-16,QUALITY_DIP,1066824.9621923643,BULL,10,167990.17439729747,1131093.1837186576,-5.681956398587852
2021-11-17,QUALITY_DIP,1064967.1548466687,BULL,8,322955.80105161725,1131093.1837186576,-5.846205230818254
2021-11-18,QUALITY_DIP,1056665.31189539,SIDEWAYS,7,383194.7349310118,1131093.1837186576,-6.5801715450687706
2021-11-22,QUALITY_DIP,1044851.695730229,SIDEWAYS,7,383194.7349310118,1131093.1837186576,-7.624613889449433
2021-11-23,QUALITY_DIP,1052874.2691097455,SIDEWAYS,7,383194.7349310118,1131093.1837186576,-6.915337810785345
2021-11-24,QUALITY_DIP,1054721.0603447156,SIDEWAYS,7,383194.7349310118,1131093.1837186576,-6.752062913407
2021-11-25,QUALITY_DIP,1054349.4963951306,SIDEWAYS,7,383194.7349310118,1131093.1837186576,-6.784912899149412
